split,prediction_model,reconstruction_variant,diagnostic_name,outcome_name,n_samples,spearman_r,point_biserial_r,auroc_error_predicts_failure,median_error_when_success,median_error_when_failure,median_delta_failure_minus_success
val,logistic_regression,last_snapshot_repeat@40,normalized_mse,proba_true,1200,0.016074261190588086,,,,,
val,logistic_regression,last_snapshot_repeat@40,normalized_mse,opposite_direction_error,1200,0.02875390134453205,0.06597254051908756,0.5419422330183159,0.7716806530952454,0.7733854651451111,0.0017048120498657227
val,logistic_regression,last_snapshot_repeat@40,normalized_mse,direction_correct_non_neutral,305,-0.09904561168906646,-0.0776966616654784,0.440214326001128,0.8356092870235443,0.7206361293792725,-0.11497315764427185
val,logistic_regression,last_snapshot_repeat@40,normalized_mae,correct,1200,0.12281393169277574,0.09818090715989695,0.5750223891735907,0.3450733870267868,0.3850908577442169,0.040017470717430115
val,logistic_regression,last_snapshot_repeat@40,normalized_mae,confidence,1200,0.14969689127730113,,,,,
val,logistic_regression,last_snapshot_repeat@40,normalized_mae,proba_true,1200,-0.007519276068107123,,,,,
val,logistic_regression,last_snapshot_repeat@40,normalized_mae,opposite_direction_error,1200,0.06082018405299773,0.07184185427083176,0.5887161119878013,0.3568708300590515,0.4017320871353149,0.04486125707626337
val,logistic_regression,last_snapshot_repeat@40,normalized_mae,direction_correct_non_neutral,305,-0.14677749845431629,-0.11008805103235486,0.41140251927053956,0.44743028283119196,0.3597160577774048,-0.08771422505378718
val,logistic_regression,last_snapshot_repeat@40,top_of_book_mse,correct,1200,0.05372536827843634,0.06427539080187271,0.5328187969550724,0.5594377815723419,0.5618153810501099,0.0023775994777679443
val,logistic_regression,last_snapshot_repeat@40,top_of_book_mse,confidence,1200,0.2748105081116465,,,,,
val,logistic_regression,last_snapshot_repeat@40,top_of_book_mse,proba_true,1200,0.09548402133523012,,,,,
val,logistic_regression,last_snapshot_repeat@40,top_of_book_mse,opposite_direction_error,1200,-0.017971948060828847,0.02014844824317392,0.4737849961878757,0.5691734552383423,0.4952711462974548,-0.0739023089408875
val,logistic_regression,last_snapshot_repeat@40,top_of_book_mse,direction_correct_non_neutral,305,-0.027953910846206655,0.010741461796349064,0.4831265275427712,0.6173727810382843,0.5213145017623901,-0.09605827927589417
val,logistic_regression,last_snapshot_repeat@40,last_step_mse,correct,1200,,,0.5,0.0,0.0,0.0
val,logistic_regression,last_snapshot_repeat@40,last_step_mse,confidence,1200,,,,,,
val,logistic_regression,last_snapshot_repeat@40,last_step_mse,proba_true,1200,,,,,,
val,logistic_regression,last_snapshot_repeat@40,last_step_mse,opposite_direction_error,1200,,,0.5,0.0,0.0,0.0
val,logistic_regression,last_snapshot_repeat@40,last_step_mse,direction_correct_non_neutral,305,,,0.5,0.0,0.0,0.0
val,logistic_regression,last_snapshot_repeat@40,midprice_mae,correct,1200,0.1951061773430362,0.10089171958445849,0.6191321707547639,0.00230627832934255,0.00331411953084165,0.0010078412014991002
val,logistic_regression,last_snapshot_repeat@40,midprice_mae,confidence,1200,0.11764877633767949,,,,,
val,logistic_regression,last_snapshot_repeat@40,midprice_mae,proba_true,1200,-0.09122622925397346,,,,,
val,logistic_regression,last_snapshot_repeat@40,midprice_mae,opposite_direction_error,1200,0.18429560867656142,0.12046300410160142,0.7687104381283356,0.0025557160843163,0.0083319460973143,0.0057762300129980005
val,logistic_regression,last_snapshot_repeat@40,midprice_mae,direction_correct_non_neutral,305,-0.23971305873665755,-0.07545371151903936,0.3553064485805602,0.0083422474563121,0.0035945319104939,-0.004747715545818199
val,logistic_regression,last_snapshot_repeat@40,spread_mae,correct,1200,0.23102784323088105,0.12204097207822542,0.6383884148465098,2.6226043559063328e-08,4.155516580794938e-05,4.1528939764390316e-05
val,logistic_regression,last_snapshot_repeat@40,spread_mae,confidence,1200,0.00817707705775764,,,,,
val,logistic_regression,last_snapshot_repeat@40,spread_mae,proba_true,1200,-0.20462939638393393,,,,,
val,logistic_regression,last_snapshot_repeat@40,spread_mae,opposite_direction_error,1200,0.2223409068107484,0.14608017883925384,0.8180286884519229,4.768371653085524e-08,0.0002909612667281,0.00029091358301156915
val,logistic_regression,last_snapshot_repeat@40,spread_mae,direction_correct_non_neutral,305,-0.1843037917843447,-0.09059531944311308,0.3889123895469073,0.0002909231116063,8.320569759234786e-05,-0.00020771741401395214
val,logistic_regression,last_snapshot_repeat@40,top1_volume_sum_mae,correct,1200,0.03887122533391509,0.019536523255549443,0.523744962435942,0.6203498244285583,0.6425114870071411,0.022161662578582764
val,logistic_regression,last_snapshot_repeat@40,top1_volume_sum_mae,confidence,1200,0.262739992575342,,,,,
val,logistic_regression,last_snapshot_repeat@40,top1_volume_sum_mae,proba_true,1200,0.08846219700232812,,,,,
val,logistic_regression,last_snapshot_repeat@40,top1_volume_sum_mae,opposite_direction_error,1200,0.005877197759493235,-0.01933280645103328,0.508572847036295,0.6297542452812195,0.6352074146270752,0.005453169345855713
val,logistic_regression,last_snapshot_repeat@40,top1_volume_sum_mae,direction_correct_non_neutral,305,0.008565265161790339,0.016794616534468145,0.5051701447640534,0.6794502437114716,0.6766183972358704,-0.0028318464756011963
val,logistic_regression,last_snapshot_repeat@40,top5_volume_sum_mae,correct,1200,0.0675410447525387,0.04498712252615526,0.5412582715557989,1.106041133403778,1.1893823146820068,0.08334118127822876
val,logistic_regression,last_snapshot_repeat@40,top5_volume_sum_mae,confidence,1200,0.237977558282637,,,,,
val,logistic_regression,last_snapshot_repeat@40,top5_volume_sum_mae,proba_true,1200,0.06134906007113383,,,,,
val,logistic_regression,last_snapshot_repeat@40,top5_volume_sum_mae,opposite_direction_error,1200,0.0998758953275619,0.09266931093118708,0.6456852071845245,1.1242001056671145,1.6021984815597534,0.47799837589263894
val,logistic_regression,last_snapshot_repeat@40,top5_volume_sum_mae,direction_correct_non_neutral,305,-0.08876729349491808,-0.11460471349888642,0.44641849971799213,1.7840372920036316,1.385592699050903,-0.3984445929527285
val,logistic_regression,last_snapshot_repeat@40,top1_volume_diff_mae,correct,1200,0.007686688089865348,0.01412279942447876,0.5046955072391661,0.8112962245941162,0.7977767288684845,-0.013519495725631714
val,logistic_regression,last_snapshot_repeat@40,top1_volume_diff_mae,confidence,1200,0.19052339950450314,,,,,
val,logistic_regression,last_snapshot_repeat@40,top1_volume_diff_mae,proba_true,1200,0.1034645442522261,,,,,
val,logistic_regression,last_snapshot_repeat@40,top1_volume_diff_mae,opposite_direction_error,1200,-0.09525679470996637,-0.0902268952251192,0.36105250093086755,0.8222917318344116,0.5700758099555969,-0.2522159218788147
val,logistic_regression,last_snapshot_repeat@40,top1_volume_diff_mae,direction_correct_non_neutral,305,0.010901246569551343,0.021366868567718716,0.5065801842451589,0.688888430595398,0.6990123987197876,0.010123968124389648
val,logistic_regression,last_snapshot_repeat@40,top5_volume_diff_mae,correct,1200,0.12276302647363757,0.07123794544367126,0.5749912930991592,1.2711995840072632,1.5944743752479553,0.32327479124069214
val,logistic_regression,last_snapshot_repeat@40,top5_volume_diff_mae,confidence,1200,0.1353401935581239,,,,,
val,logistic_regression,last_snapshot_repeat@40,top5_volume_diff_mae,proba_true,1200,-0.04426777040169432,,,,,
val,logistic_regression,last_snapshot_repeat@40,top5_volume_diff_mae,opposite_direction_error,1200,0.10003391719079541,0.09361877844720097,0.6459157077253143,1.3358618021011353,1.8160386085510252,0.4801768064498899
val,logistic_regression,last_snapshot_repeat@40,top5_volume_diff_mae,direction_correct_non_neutral,305,-0.2328194803068465,-0.24573112488918988,0.3594660650498213,2.2015159130096436,1.6328800916671753,-0.5686358213424683
val,logistic_regression,mlp_ae@16,normalized_mse,correct,1200,0.049892205277331306,0.06451648606095221,0.5304772625503757,0.5702316761016846,0.5921854376792908,0.0219537615776062
val,logistic_regression,mlp_ae@16,normalized_mse,confidence,1200,0.2513279497299643,,,,,
val,logistic_regression,mlp_ae@16,normalized_mse,proba_true,1200,0.10578854587015085,,,,,
val,logistic_regression,mlp_ae@16,normalized_mse,opposite_direction_error,1200,-0.044398065804651596,-0.00838840321176811,0.4352382134435007,0.5800424814224243,0.4874172508716583,-0.09262523055076599
val,logistic_regression,mlp_ae@16,normalized_mse,direction_correct_non_neutral,305,-0.027408848517729085,-0.02740545749594918,0.48345553675502917,0.44246305525302887,0.4945821464061737,0.052119091153144836
val,logistic_regression,mlp_ae@16,normalized_mae,correct,1200,0.013276081151237634,0.012124537036433512,0.5081098562117518,0.4740820527076721,0.4614643305540085,-0.012617722153663635
val,logistic_regression,mlp_ae@16,normalized_mae,confidence,1200,0.24527502875479484,,,,,
val,logistic_regression,mlp_ae@16,normalized_mae,proba_true,1200,0.1386291034553307,,,,,
val,logistic_regression,mlp_ae@16,normalized_mae,opposite_direction_error,1200,-0.06285015721915155,-0.055903002012913705,0.4083228426035922,0.4747183918952942,0.4060169756412506,-0.06870141625404358
val,logistic_regression,mlp_ae@16,normalized_mae,direction_correct_non_neutral,305,-0.012770031695760143,-0.008914381423824424,0.4922917841699567,0.3900111317634582,0.4101773202419281,0.020166188478469904
val,logistic_regression,mlp_ae@16,top_of_book_mse,correct,1200,0.04492385588944483,0.07746649106947169,0.5274422856858549,0.45729362964630127,0.5282183289527893,0.07092469930648804
val,logistic_regression,mlp_ae@16,top_of_book_mse,confidence,1200,0.26529116453016927,,,,,
val,logistic_regression,mlp_ae@16,top_of_book_mse,proba_true,1200,0.11581682715720085,,,,,
val,logistic_regression,mlp_ae@16,top_of_book_mse,opposite_direction_error,1200,-0.010678631296204359,0.039606067940673596,0.4844234826858632,0.4880040884017944,0.4001911282539367,-0.08781296014785767
val,logistic_regression,mlp_ae@16,top_of_book_mse,direction_correct_non_neutral,305,-0.023048349889908552,0.004307391303641861,0.48608761045309273,0.4511417746543884,0.4314149916172027,-0.019726783037185724
val,logistic_regression,mlp_ae@16,last_step_mse,correct,1200,-0.028313482884656332,-0.025824094828382587,0.48270436340116424,0.7666275501251221,0.6870968043804169,-0.0795307457447052
val,logistic_regression,mlp_ae@16,last_step_mse,confidence,1200,0.25556473746795555,,,,,
val,logistic_regression,mlp_ae@16,last_step_mse,proba_true,1200,0.1678687106169322,,,,,
val,logistic_regression,mlp_ae@16,last_step_mse,opposite_direction_error,1200,-0.11700303419648839,-0.10766935445318715,0.3293320803560347,0.7560517191886902,0.4126210808753967,-0.3434306383132935
val,logistic_regression,mlp_ae@16,last_step_mse,direction_correct_non_neutral,305,0.02881043736238569,-0.025152769639674055,0.5173904869336341,0.462052658200264,0.5135002136230469,0.0514475554227829
val,logistic_regression,mlp_ae@16,midprice_mae,correct,1200,0.04336615618381649,0.07403015055239515,0.5264907458082492,0.02510892320424315,0.0254969727247953,0.0003880495205521514
val,logistic_regression,mlp_ae@16,midprice_mae,confidence,1200,0.2397699588640333,,,,,
val,logistic_regression,mlp_ae@16,midprice_mae,proba_true,1200,0.10377891252663875,,,,,
val,logistic_regression,mlp_ae@16,midprice_mae,opposite_direction_error,1200,0.011796939866780114,0.06470596736256996,0.5172077519104948,0.0251553114503622,0.023262744769454,-0.0018925666809081997
val,logistic_regression,mlp_ae@16,midprice_mae,direction_correct_non_neutral,305,-0.030601356441669128,-0.035766036995227055,0.48152848279751836,0.025564474985003402,0.0235939696431159,-0.001970505341887502
val,logistic_regression,mlp_ae@16,spread_mae,correct,1200,-0.06259814797422131,-0.060653368924395906,0.461761157271506,0.01925936527550215,0.01773264538496725,-0.0015267198905348986
val,logistic_regression,mlp_ae@16,spread_mae,confidence,1200,0.1790648253760042,,,,,
val,logistic_regression,mlp_ae@16,spread_mae,proba_true,1200,0.1721159253793161,,,,,
val,logistic_regression,mlp_ae@16,spread_mae,opposite_direction_error,1200,-0.12740816611401934,-0.1313498592911493,0.3141545062855724,0.0189782492816448,0.0097277136519551,-0.0092505356296897
val,logistic_regression,mlp_ae@16,spread_mae,direction_correct_non_neutral,305,0.09748829075055913,0.11697687288308253,0.5588456476781349,0.0100036622025072,0.010830458253622,0.0008267960511147993
val,logistic_regression,mlp_ae@16,top1_volume_sum_mae,correct,1200,0.03217209849533046,0.0315864182734825,0.5196527190407483,0.5734703540802002,0.6005361378192902,0.027065783739089966
val,logistic_regression,mlp_ae@16,top1_volume_sum_mae,confidence,1200,0.2454446504033102,,,,,
val,logistic_regression,mlp_ae@16,top1_volume_sum_mae,proba_true,1200,0.10488329523993298,,,,,
val,logistic_regression,mlp_ae@16,top1_volume_sum_mae,opposite_direction_error,1200,0.006898262106540664,0.002888488935089904,0.5100622351460132,0.5846842527389526,0.6001594066619873,0.015475153923034668
val,logistic_regression,mlp_ae@16,top1_volume_sum_mae,direction_correct_non_neutral,305,-0.02086810057599828,-0.004166777785223391,0.4874036473021245,0.6409978866577148,0.5979248285293579,-0.043073058128356934
val,logistic_regression,mlp_ae@16,top5_volume_sum_mae,correct,1200,-0.029514846056317403,-0.0620840492779378,0.4819704960445793,1.7425366044044495,1.5969254970550537,-0.14561110734939575
val,logistic_regression,mlp_ae@16,top5_volume_sum_mae,confidence,1200,0.2839072402811954,,,,,
val,logistic_regression,mlp_ae@16,top5_volume_sum_mae,proba_true,1200,0.18328287759797554,,,,,
val,logistic_regression,mlp_ae@16,top5_volume_sum_mae,opposite_direction_error,1200,-0.04362011201642497,-0.06442424642854894,0.43637298533661945,1.712637424468994,1.440760850906372,-0.27187657356262185
val,logistic_regression,mlp_ae@16,top5_volume_sum_mae,direction_correct_non_neutral,305,-0.015339611244297243,0.010889779780935353,0.4907407407407407,1.5472226738929749,1.4560050964355469,-0.09121757745742798
val,logistic_regression,mlp_ae@16,top1_volume_diff_mae,correct,1200,-0.03214664588576137,-0.023784363289292322,0.48036282899646743,0.6995879113674164,0.6712992787361145,-0.02828863263130188
val,logistic_regression,mlp_ae@16,top1_volume_diff_mae,confidence,1200,0.17223834829465767,,,,,
val,logistic_regression,mlp_ae@16,top1_volume_diff_mae,proba_true,1200,0.13648852210398846,,,,,
val,logistic_regression,mlp_ae@16,top1_volume_diff_mae,opposite_direction_error,1200,-0.12384659642729437,-0.10519351769515284,0.31934963385875637,0.6954805254936218,0.5384822487831116,-0.15699827671051025
val,logistic_regression,mlp_ae@16,top1_volume_diff_mae,direction_correct_non_neutral,305,0.09203766746578347,0.07876270665704406,0.5555555555555556,0.5761235952377319,0.6105481386184692,0.034424543380737305
val,logistic_regression,mlp_ae@16,top5_volume_diff_mae,correct,1200,-0.01597914828747505,-0.020185540239696945,0.4902389422359321,1.455273151397705,1.3851847052574158,-0.0700884461402893
val,logistic_regression,mlp_ae@16,top5_volume_diff_mae,confidence,1200,0.1772090254439244,,,,,
val,logistic_regression,mlp_ae@16,top5_volume_diff_mae,proba_true,1200,0.11209025511838941,,,,,
val,logistic_regression,mlp_ae@16,top5_volume_diff_mae,opposite_direction_error,1200,-0.007724838006531439,-0.006391321865399939,0.4887320697175481,1.4337985515594482,1.4563210010528564,0.022522449493408203
val,logistic_regression,mlp_ae@16,top5_volume_diff_mae,direction_correct_non_neutral,305,-0.14194980354494355,-0.12036460450386575,0.4143166008648242,1.5313284397125244,1.2396584749221802,-0.29166996479034424
val,logistic_regression,mlp_ae@32,normalized_mse,correct,1200,0.0336178067188548,0.052401056848586244,0.5205358475546047,0.5291066765785217,0.5318870842456818,0.002780407667160034
val,logistic_regression,mlp_ae@32,normalized_mse,confidence,1200,0.273195458350934,,,,,
val,logistic_regression,mlp_ae@32,normalized_mse,proba_true,1200,0.1248613126204624,,,,,
val,logistic_regression,mlp_ae@32,normalized_mse,opposite_direction_error,1200,-0.05041505213546679,-0.018370208723820298,0.42646146208266106,0.5339632630348206,0.4663259088993072,-0.06763735413551336
val,logistic_regression,mlp_ae@32,normalized_mse,direction_correct_non_neutral,305,-0.029822695972415457,-0.007524340663222406,0.4819984959578868,0.4217979311943054,0.4633831083774566,0.04158517718315119
val,logistic_regression,mlp_ae@32,normalized_mae,correct,1200,-5.090521913818111e-06,0.007812750708227513,0.4999968903925569,0.45814940333366394,0.44746313989162445,-0.01068626344203949
val,logistic_regression,mlp_ae@32,normalized_mae,confidence,1200,0.2629854788611916,,,,,
val,logistic_regression,mlp_ae@32,normalized_mae,proba_true,1200,0.1489536696708707,,,,,
val,logistic_regression,mlp_ae@32,normalized_mae,opposite_direction_error,1200,-0.07413048714843742,-0.058320587042819054,0.39186865015337147,0.458160936832428,0.3956644237041473,-0.062496513128280695
val,logistic_regression,mlp_ae@32,normalized_mae,direction_correct_non_neutral,305,-0.006462881894805438,-0.0072828033631260215,0.4960988907689415,0.38977180421352386,0.4085172712802887,0.01874546706676483
val,logistic_regression,mlp_ae@32,top_of_book_mse,correct,1200,0.03657539995078312,0.07329467831642149,0.5223425294790786,0.629336029291153,0.5953277051448822,-0.03400832414627075
val,logistic_regression,mlp_ae@32,top_of_book_mse,confidence,1200,0.28037595304538326,,,,,
val,logistic_regression,mlp_ae@32,top_of_book_mse,proba_true,1200,0.12844520400438678,,,,,
val,logistic_regression,mlp_ae@32,top_of_book_mse,opposite_direction_error,1200,-0.05304064617073161,0.017111556050942348,0.42263160694338553,0.6293975114822388,0.4507824778556824,-0.1786150336265564
val,logistic_regression,mlp_ae@32,top_of_book_mse,direction_correct_non_neutral,305,0.013626558211939177,0.04640186520630246,0.5082252303064486,0.47290828824043274,0.5027296543121338,0.02982136607170105
val,logistic_regression,mlp_ae@32,last_step_mse,correct,1200,-0.01269067113114855,0.003146370835751388,0.49224774864421117,0.6569309830665588,0.6479670703411102,-0.008963912725448608
val,logistic_regression,mlp_ae@32,last_step_mse,confidence,1200,0.2596094417358874,,,,,
val,logistic_regression,mlp_ae@32,last_step_mse,proba_true,1200,0.15907256213211354,,,,,
val,logistic_regression,mlp_ae@32,last_step_mse,opposite_direction_error,1200,-0.1189114520832318,-0.10933024003790529,0.32654834305572794,0.6692942976951599,0.4390244483947754,-0.23026984930038452
val,logistic_regression,mlp_ae@32,last_step_mse,direction_correct_non_neutral,305,0.016351869854327013,-0.02177221758627411,0.5098702763677383,0.4908179044723511,0.5002127885818481,0.00939488410949707
val,logistic_regression,mlp_ae@32,midprice_mae,correct,1200,-0.008333184372920247,0.030782508941108597,0.494909572615553,0.04162979871034615,0.04005920700728885,-0.001570591703057303
val,logistic_regression,mlp_ae@32,midprice_mae,confidence,1200,0.2708643108582769,,,,,
val,logistic_regression,mlp_ae@32,midprice_mae,proba_true,1200,0.1602286219647177,,,,,
val,logistic_regression,mlp_ae@32,midprice_mae,opposite_direction_error,1200,-0.05588503970893516,-0.012697384947417754,0.41848259720917036,0.0416109785437583,0.0283339601010084,-0.0132770184427499
val,logistic_regression,mlp_ae@32,midprice_mae,direction_correct_non_neutral,305,-0.01456095077504358,0.03403245776354822,0.4912107539011092,0.03168452531099315,0.0297418162226676,-0.0019427090883255525
val,logistic_regression,mlp_ae@32,spread_mae,correct,1200,-0.06520449519409618,-0.06076776455029008,0.46016903826060995,0.0167397959157824,0.0154333957470953,-0.0013064001686871
val,logistic_regression,mlp_ae@32,spread_mae,confidence,1200,0.18571926761267316,,,,,
val,logistic_regression,mlp_ae@32,spread_mae,proba_true,1200,0.1725139152397222,,,,,
val,logistic_regression,mlp_ae@32,spread_mae,opposite_direction_error,1200,-0.13060506996251306,-0.1401669279828932,0.3094913030372879,0.0166336949914693,0.0089337769895792,-0.007699918001890099
val,logistic_regression,mlp_ae@32,spread_mae,direction_correct_non_neutral,305,0.06750986268429295,0.08847287509873275,0.5407501410039481,0.0089108292013406,0.0093358382582664,0.00042500905692579964
val,logistic_regression,mlp_ae@32,top1_volume_sum_mae,correct,1200,-0.0020005751121305176,-0.004851210379896491,0.4987779242748396,0.6423685252666473,0.6409819722175598,-0.0013865530490875244
val,logistic_regression,mlp_ae@32,top1_volume_sum_mae,confidence,1200,0.25617846707147834,,,,,
val,logistic_regression,mlp_ae@32,top1_volume_sum_mae,proba_true,1200,0.13521498996738016,,,,,
val,logistic_regression,mlp_ae@32,top1_volume_sum_mae,opposite_direction_error,1200,-0.041918338104679265,-0.04754323774688477,0.43885529885281654,0.6432955861091614,0.582405149936676,-0.06089043617248535
val,logistic_regression,mlp_ae@32,top1_volume_sum_mae,direction_correct_non_neutral,305,-0.004360498627820537,0.016011616365121405,0.4973679263019365,0.6420263350009918,0.5987442135810852,-0.043282121419906616
val,logistic_regression,mlp_ae@32,top5_volume_sum_mae,correct,1200,-0.04886391985074004,-0.08285379542036499,0.4701508781531418,1.7732926607131958,1.6423475742340088,-0.130945086479187
val,logistic_regression,mlp_ae@32,top5_volume_sum_mae,confidence,1200,0.2321588527519612,,,,,
val,logistic_regression,mlp_ae@32,top5_volume_sum_mae,proba_true,1200,0.16377913485318243,,,,,
val,logistic_regression,mlp_ae@32,top5_volume_sum_mae,opposite_direction_error,1200,-0.04857956741636963,-0.06751335932575439,0.4291388145179879,1.7340283393859863,1.6097228527069092,-0.12430548667907715
val,logistic_regression,mlp_ae@32,top5_volume_sum_mae,direction_correct_non_neutral,305,0.05108012678304057,0.05604664701870592,0.530832863320173,1.6004897952079773,1.521168828010559,-0.07932096719741821
val,logistic_regression,mlp_ae@32,top1_volume_diff_mae,correct,1200,0.008750607169853333,0.002284103908081302,0.5053454151947858,0.6772602498531342,0.6614827811717987,-0.01577746868133545
val,logistic_regression,mlp_ae@32,top1_volume_diff_mae,confidence,1200,0.2316902690850874,,,,,
val,logistic_regression,mlp_ae@32,top1_volume_diff_mae,proba_true,1200,0.13354443324881551,,,,,
val,logistic_regression,mlp_ae@32,top1_volume_diff_mae,opposite_direction_error,1200,-0.10341315395840475,-0.10385932399088732,0.34915512686395145,0.6818858981132507,0.5132272243499756,-0.16865867376327515
val,logistic_regression,mlp_ae@32,top1_volume_diff_mae,direction_correct_non_neutral,305,0.07615299389300866,0.0848054630049148,0.5459672870840384,0.549400806427002,0.6026314496994019,0.0532306432723999
val,logistic_regression,mlp_ae@32,top5_volume_diff_mae,correct,1200,-0.03784293990732383,-0.05839828994747677,0.47688317826757554,1.4388334155082703,1.4168505668640137,-0.021982848644256592
val,logistic_regression,mlp_ae@32,top5_volume_diff_mae,confidence,1200,0.11158421484293073,,,,,
val,logistic_regression,mlp_ae@32,top5_volume_diff_mae,proba_true,1200,0.08876513124100281,,,,,
val,logistic_regression,mlp_ae@32,top5_volume_diff_mae,opposite_direction_error,1200,0.024025400975467175,0.01839977553439675,0.535044947605454,1.427744746208191,1.6052554845809937,0.17751073837280273
val,logistic_regression,mlp_ae@32,top5_volume_diff_mae,direction_correct_non_neutral,305,-0.1486462835805251,-0.16119162130487183,0.4102744876856552,1.5872992873191833,1.302782416343689,-0.2845168709754944
val,logistic_regression,mlp_ae@64,normalized_mse,correct,1200,0.07827186494686728,0.09182829959359487,0.5478133240459724,0.3816615790128708,0.4294249713420868,0.047763392329216
val,logistic_regression,mlp_ae@64,normalized_mse,confidence,1200,0.2604430742737161,,,,,
val,logistic_regression,mlp_ae@64,normalized_mse,proba_true,1200,0.08176990067661487,,,,,
val,logistic_regression,mlp_ae@64,normalized_mse,opposite_direction_error,1200,0.0007475649683740103,0.038600088183414774,0.5010904448660436,0.3921552002429962,0.3960309326648712,0.003875732421875
val,logistic_regression,mlp_ae@64,normalized_mse,direction_correct_non_neutral,305,-0.06914504966972565,-0.018196519837265664,0.45826283135927803,0.38417360186576843,0.3887110948562622,0.004537492990493774
val,logistic_regression,mlp_ae@64,normalized_mae,correct,1200,0.017155058849567032,0.02552690042669572,0.5104793770834369,0.40671753883361816,0.402323842048645,-0.0043936967849731445
val,logistic_regression,mlp_ae@64,normalized_mae,confidence,1200,0.243964958377835,,,,,
val,logistic_regression,mlp_ae@64,normalized_mae,proba_true,1200,0.13285487026875517,,,,,
val,logistic_regression,mlp_ae@64,normalized_mae,opposite_direction_error,1200,-0.05386722207072238,-0.03280995778133262,0.42142591180694694,0.4065689146518707,0.3682232201099396,-0.03834569454193115
val,logistic_regression,mlp_ae@64,normalized_mae,direction_correct_non_neutral,305,-0.05450623284775671,-0.0416263594115152,0.4670990787742057,0.37390275299549103,0.3784942030906677,0.004591450095176697
val,logistic_regression,mlp_ae@64,top_of_book_mse,correct,1200,0.04379885054649103,0.07788953926961611,0.5267550624409174,0.4367107152938843,0.48248070478439326,0.04576998949050898
val,logistic_regression,mlp_ae@64,top_of_book_mse,confidence,1200,0.2697238412964843,,,,,
val,logistic_regression,mlp_ae@64,top_of_book_mse,proba_true,1200,0.11142760187928533,,,,,
val,logistic_regression,mlp_ae@64,top_of_book_mse,opposite_direction_error,1200,-0.02792732544454128,0.040432695270242056,0.45926346211812263,0.4528531730175018,0.3519824147224426,-0.10087075829505915
val,logistic_regression,mlp_ae@64,top_of_book_mse,direction_correct_non_neutral,305,-0.02499500106304272,0.027309528111272033,0.4849125775521715,0.4778324663639068,0.3898186981678009,-0.0880137681961059
val,logistic_regression,mlp_ae@64,last_step_mse,correct,1200,0.014614888414571797,0.02571248290200383,0.5089276829693019,0.48075807094573975,0.4715118855237961,-0.009246185421943665
val,logistic_regression,mlp_ae@64,last_step_mse,confidence,1200,0.23424749659978059,,,,,
val,logistic_regression,mlp_ae@64,last_step_mse,proba_true,1200,0.11822099202537813,,,,,
val,logistic_regression,mlp_ae@64,last_step_mse,opposite_direction_error,1200,-0.06635094926617131,-0.04151992593658779,0.40321636908455827,0.4839968085289001,0.3578212261199951,-0.12617558240890497
val,logistic_regression,mlp_ae@64,last_step_mse,direction_correct_non_neutral,305,-0.014405218681192844,-0.0561250671975728,0.49130475653318295,0.40316709876060486,0.4056973457336426,0.0025302469730377197
val,logistic_regression,mlp_ae@64,midprice_mae,correct,1200,-0.010196315393377677,0.01708856594358438,0.49377145629135777,0.031714366748928954,0.031144842505454948,-0.0005695242434740067
val,logistic_regression,mlp_ae@64,midprice_mae,confidence,1200,0.24205602646349114,,,,,
val,logistic_regression,mlp_ae@64,midprice_mae,proba_true,1200,0.15450527075800968,,,,,
val,logistic_regression,mlp_ae@64,midprice_mae,opposite_direction_error,1200,-0.0779351673939832,-0.022611748734892575,0.386318906363588,0.0320526286959648,0.0261828079819679,-0.005869820713996901
val,logistic_regression,mlp_ae@64,midprice_mae,direction_correct_non_neutral,305,-0.05559635750471184,-0.008312086596444012,0.4664410603496898,0.028804637491703,0.0275665037333965,-0.0012381337583064998
val,logistic_regression,mlp_ae@64,spread_mae,correct,1200,-0.07320170512070444,-0.06723500287800245,0.45528384496741137,0.015826908871531452,0.014746375381946501,-0.0010805334895849505
val,logistic_regression,mlp_ae@64,spread_mae,confidence,1200,0.1936336378294992,,,,,
val,logistic_regression,mlp_ae@64,spread_mae,proba_true,1200,0.18996489613875578,,,,,
val,logistic_regression,mlp_ae@64,spread_mae,opposite_direction_error,1200,-0.14621276783880946,-0.14496599495326504,0.28672494193159453,0.0156930796802043,0.0084098931401968,-0.007283186540007501
val,logistic_regression,mlp_ae@64,spread_mae,direction_correct_non_neutral,305,0.08347240230399312,0.09549389227983139,0.5503854107915023,0.0084526119753718,0.0095590539276599,0.0011064419522881005
val,logistic_regression,mlp_ae@64,top1_volume_sum_mae,correct,1200,-0.0034513738575686795,0.004178781948205332,0.49789168615353996,0.5842486917972565,0.5580712258815765,-0.02617746591567993
val,logistic_regression,mlp_ae@64,top1_volume_sum_mae,confidence,1200,0.25099469254830553,,,,,
val,logistic_regression,mlp_ae@64,top1_volume_sum_mae,proba_true,1200,0.1291981489730169,,,,,
val,logistic_regression,mlp_ae@64,top1_volume_sum_mae,opposite_direction_error,1200,-0.021995427809313357,-0.00608648572537633,0.4679160978031526,0.5805147886276245,0.5014532208442688,-0.07906156778335571
val,logistic_regression,mlp_ae@64,top1_volume_sum_mae,direction_correct_non_neutral,305,-0.01814278893361045,-0.026690483639145925,0.4890486933634142,0.5935947597026825,0.5382496118545532,-0.05534514784812927
